HIP,RAICRS,DEICRS,Vmag,Plx,pmRA,pmDE,BV
93506,285.65301428,-29.88011429,2.60,36.61,-14.10,3.66,0.062
93526,285.72704960,-3.69900363,5.40,6.53,11.33,6.98,-0.005
93537,285.76584773,-19.24565829,5.96,2.20,2.63,-11.42,1.158
93542,285.77846922,-42.09499443,4.74,17.75,55.74,-45.33,-0.027
93552,285.82369335,-38.25318227,5.73,15.47,13.31,14.51,0.328
93574,285.87367886,-68.75553290,5.89,17.65,-20.83,-4.46,0.553
93580,285.88432906,1.81893472,5.82,18.12,23.71,-68.65,0.182
93624,285.98967365,-51.01824471,5.93,11.17,40.42,-147.68,1.236
93667,286.10439624,-31.04703255,5.49,5.97,2.95,-19.17,0.026
93683,286.17055765,-21.74135451,3.76,23.49,76.26,-58.08,1.012
93713,286.22987335,53.39660317,5.40,9.34,-4.15,21.02,-0.014
93717,286.24024804,-4.03135505,5.40,10.04,20.76,-26.73,1.120
93718,286.24093053,31.74425746,5.63,5.38,75.55,-76.41,1.548
93747,286.35255180,13.86370983,2.99,39.18,-7.04,-95.31,0.014
93763,286.42158090,-15.66039343,5.93,3.75,0.74,-10.36,-0.015
93805,286.56229139,-4.88233456,3.43,26.05,-19.68,-90.37,-0.096
93815,286.58301929,-52.34063012,5.17,19.07,30.63,-115.20,0.532
93825,286.60433158,-37.06275714,4.23,55.89,96.93,-279.67,0.523
93843,286.65701713,28.62838960,5.53,24.50,75.83,84.43,0.296
93845,286.65983699,24.25075812,5.78,9.82,58.30,14.37,0.104
93862,286.73164713,-48.29911462,5.95,9.33,12.70,-12.30,-0.017
93864,286.73517629,-27.66981416,3.32,27.09,-50.79,-250.51,1.169
93867,286.74418054,11.07130501,5.07,6.43,-0.27,-31.47,-0.055
93903,286.82553958,36.10016754,5.25,3.92,-0.64,-4.28,-0.109
93917,286.85623123,32.50166027,5.20,24.64,123.23,32.08,0.367
93996,287.06958032,-19.29028615,5.56,2.13,5.27,-1.14,-0.087
94005,287.08722077,-40.49663760,4.57,18.67,48.05,-26.84,1.070
94013,287.10785255,52.42586424,5.88,14.24,-100.41,-54.95,1.086
94068,287.24965607,6.07339716,5.23,22.96,-9.02,-78.34,0.346
94083,287.29061868,76.56079335,5.11,36.64,51.63,-119.80,0.308
94114,287.36782635,-37.90423953,4.11,25.15,85.73,-96.65,0.042
94141,287.44097404,-21.02352534,2.88,7.41,-1.17,-36.83,0.377
94150,287.46925968,-68.42434424,5.31,27.13,154.94,-42.59,0.901
94157,287.49022490,-41.89222924,5.86,3.99,-0.17,-11.02,-0.080
94160,287.50730185,-39.34070677,4.10,6.42,5.89,-36.78,1.163
94302,287.91883762,56.85909594,5.13,9.57,48.09,48.00,1.008
94311,287.94171276,31.28346360,5.93,3.33,-3.17,-3.16,-0.062
94336,288.02173147,49.85423807,5.85,40.16,-205.02,624.33,0.666
94376,288.13814581,67.66131695,3.07,32.54,94.49,92.30,0.990
94385,288.16959861,-7.93950077,5.35,2.68,12.69,-7.06,0.094
94434,288.30695700,-25.90676384,5.79,1.54,-2.11,-9.21,1.387
94437,288.31464939,-12.28250973,5.51,5.77,12.51,-30.44,1.442
94477,288.42791464,2.29371370,5.14,5.09,5.78,-2.58,-0.071
94481,288.43953645,39.14596968,4.43,3.13,-1.59,-0.61,-0.150
94490,288.47985288,57.70525514,5.00,20.14,-17.10,-63.15,1.156
94556,288.66467390,-45.19343079,5.91,11.03,48.12,-39.61,0.902
94620,288.82224652,21.23209944,5.65,10.26,36.38,7.82,0.121
94624,288.83370710,15.08367864,5.58,5.32,1.04,-11.17,1.067
94630,288.85348310,30.52644519,5.88,2.37,35.18,-26.23,1.665
94643,288.88498822,-25.25660677,4.86,9.89,47.56,-31.16,0.569
94648,288.88872380,73.35521457,4.45,21.73,-116.60,104.25,1.257
94703,289.05433156,21.39044277,4.76,3.58,0.73,-6.12,-0.058
94712,289.09059981,-45.46606262,5.38,6.11,-2.03,12.08,1.349
94713,289.09206426,38.13372778,4.35,4.24,-0.49,1.23,1.258
94720,289.11159428,14.54461509,5.65,8.77,9.15,0.22,-0.020
94727,289.12926242,4.83482079,5.59,5.97,14.77,-10.42,0.101
94779,289.27545794,53.36816064,3.80,26.48,60.22,122.93,0.950
94789,289.30091657,-66.66103756,5.52,11.00,8.89,-4.33,0.170
94820,289.40868994,-18.95288215,4.88,6.09,-10.05,-10.64,1.013
94827,289.43181365,23.02554904,5.46,1.70,1.49,-3.69,0.020
94834,289.45416014,11.59539126,5.28,7.72,0.25,12.62,0.196
94885,289.63537019,1.08508548,5.10,8.56,11.24,17.87,1.143
94982,289.91393971,12.37463918,5.53,9.39,4.28,16.69,0.265
94986,289.91662081,-35.42142487,5.59,1.77,7.04,-11.14,-0.122
95038,290.06668355,57.64511743,5.91,3.70,28.34,4.94,1.626
95066,290.13682588,-5.41587489,4.98,21.17,113.42,44.83,0.937
95073,290.14867994,-0.89216854,5.46,6.40,5.63,3.10,-0.041
95077,290.15898277,-22.40260314,5.59,17.52,-10.44,27.94,0.276
95081,290.16696656,65.71443030,4.60,14.52,14.09,41.61,0.033
95168,290.41823037,-17.84725155,3.92,26.79,-26.95,22.24,0.228
95176,290.43175842,-15.95500233,4.52,1.95,1.79,-6.27,0.079
95188,290.46180286,-18.30816237,5.84,9.09,102.34,-92.96,1.062
95222,290.58962436,-0.25227829,5.81,8.98,60.43,-27.28,1.093
95241,290.65952718,-44.45891013,3.96,8.62,7.31,-22.43,-0.085
95260,290.71202082,26.26242970,5.22,8.10,-1.73,-10.93,-0.119
95261,290.71325245,-54.42372882,5.03,20.98,25.57,-83.03,0.020
95294,290.80441920,-44.79964788,4.27,23.52,92.78,-53.73,0.350
95347,290.97146411,-40.61564629,3.96,19.20,32.67,-120.81,-0.105
95352,290.98536934,43.38823710,5.85,8.06,16.30,-27.36,0.924
95372,291.03154901,29.62131120,4.99,4.21,10.57,10.85,-0.120
95447,291.24070960,11.94285122,5.17,66.01,721.27,643.60,0.761
95456,291.26687908,-29.30920884,5.91,12.07,-13.12,-61.77,1.278
95477,291.31854426,-24.50844892,5.02,14.78,63.61,-51.90,0.235
95485,291.33984203,-13.89726417,5.72,4.51,52.85,55.20,1.372
95498,291.36893140,19.79853912,5.14,13.78,96.65,-71.49,0.999
95503,291.37363116,-23.96242415,5.45,6.45,-18.24,-13.36,1.442
95501,291.37396941,3.11457923,3.36,65.05,253.06,80.67,0.319
95556,291.53801621,36.31786478,5.17,4.99,4.22,12.95,-0.120
95557,291.54596470,-15.05325005,5.71,3.78,17.43,-0.55,0.007
95560,291.55518356,20.09782036,5.60,14.94,3.36,-36.13,-0.006
95564,291.57972363,-21.77668185,5.57,5.86,36.16,-4.55,1.228
95572,291.60052721,13.02365808,5.76,17.96,14.10,59.03,0.456
95582,291.61952782,19.89161003,5.84,7.17,0.64,-48.14,1.558
95585,291.62954029,0.33857566,4.64,0.28,-0.86,-2.30,0.576
95619,291.73529268,-29.74310537,5.66,14.47,17.55,-49.32,-0.014
95656,291.85821062,52.32050263,5.73,9.02,-13.16,-27.58,-0.002
95690,291.95051131,-54.32529723,5.70,5.63,-5.70,10.26,1.406
95732,292.08665305,2.93006720,5.84,3.18,2.66,-15.24,-0.003
95771,292.17671261,24.66516482,4.44,11.00,-126.45,-106.99,1.502
95785,292.23782315,24.76868131,5.82,6.74,8.61,17.03,1.023
95793,292.25411887,1.95052861,5.79,16.95,-0.51,-33.35,0.088
95822,292.34218384,14.59607671,5.57,11.38,50.77,-23.72,1.050
95823,292.34904557,-43.44491571,5.70,17.42,93.03,-114.90,0.214
95853,292.42641389,51.72946747,3.76,26.63,20.92,128.12,0.148
95865,292.46738503,-26.98551060,5.46,12.85,22.16,-42.97,1.120
95937,292.66593316,-2.78886135,5.03,6.49,23.06,-10.53,1.770
95947,292.68035529,27.95969480,3.05,8.46,-7.09,-5.63,1.088
95951,292.68915293,27.96527890,5.12,8.67,-1.95,-0.98,-0.095
95999,292.79559581,-68.43388713,5.98,3.13,17.19,-13.42,1.638
96014,292.83066458,50.30659451,5.55,7.01,-30.60,45.82,1.274
96016,292.84005924,26.61710997,5.89,16.87,11.33,25.23,0.915
96052,292.94300436,34.45297707,4.74,5.20,1.06,-3.58,-0.150
96100,293.08577692,69.66540172,4.67,173.41,598.43,-1738.81,0.786
96141,293.22412548,-53.18560103,5.76,8.05,32.87,-6.87,0.300
96178,293.34014279,-45.27168903,5.59,7.47,-16.24,-24.46,-0.020
96229,293.52178228,7.37931918,4.45,29.50,212.76,-155.39,1.176
96234,293.53534254,-40.03463308,5.89,7.49,4.44,-2.12,0.105
96258,293.58233594,51.23707706,5.71,39.08,31.72,-188.14,0.475
96275,293.64536654,19.77339742,5.00,5.36,13.41,2.22,-0.093
96288,293.67190527,42.41258465,5.34,6.37,2.56,-31.28,0.060
96302,293.71216081,29.46291111,5.39,6.06,15.14,17.81,0.581
96327,293.78022188,-10.56043644,5.12,7.34,6.87,-3.04,1.122
96341,293.80414074,-48.09911061,4.88,8.19,-7.04,-37.43,1.096
96406,294.00687266,-24.71901737,5.64,11.23,6.08,-26.37,0.185
96441,294.11059344,50.22046347,4.49,53.78,-8.15,262.98,0.395
96459,294.15856119,44.69518822,5.17,24.64,-94.61,-103.78,0.928
96465,294.17662107,-24.88356664,4.59,17.24,68.70,-23.19,-0.075
96468,294.18031892,-1.28655047,4.36,10.61,1.89,-20.75,-0.079
96481,294.21852927,11.27319815,5.98,2.86,9.16,3.21,0.881
96483,294.22270240,-7.02747069,4.93,2.24,1.29,-2.69,-0.046
96496,294.26389422,-18.23101861,5.66,7.37,10.54,-13.78,1.237
96516,294.32243004,16.46276921,5.67,6.89,17.24,13.70,1.007
96536,294.39365282,-14.30144432,5.46,32.36,-104.36,-146.68,0.501
96556,294.44690167,-4.64750966,5.45,31.14,104.78,-53.59,0.429
96620,294.67144862,54.97339500,5.89,25.12,35.41,163.89,0.482
96665,294.79850093,5.39778241,5.18,4.78,2.08,-3.78,-0.001
96683,294.84418456,30.15323350,4.68,13.00,1.95,36.07,0.971
96693,294.86027686,42.81821158,5.41,4.76,23.75,27.26,-0.063
96757,295.02409394,18.01393839,4.39,6.89,15.09,-19.72,0.777
96760,295.02977888,-23.42905463,5.97,7.86,29.69,-12.77,1.038
96807,295.18047034,-0.62129280,5.64,11.44,12.59,24.51,0.123
96808,295.18058838,-16.29314555,5.30,13.31,69.65,-50.20,1.109
96825,295.20880618,45.52464940,5.06,20.51,84.06,120.38,0.426
96837,295.26222378,17.47612356,4.39,6.99,9.06,-33.90,1.041
96840,295.27303453,13.81570826,5.98,1.98,0.00,-10.95,-0.078
96895,295.45453769,50.52544635,5.99,46.25,-147.75,-158.85,0.643
96950,295.62955250,-16.12397392,5.06,18.67,67.78,-9.23,0.319
96957,295.64169697,11.82660840,5.28,4.34,3.43,-10.49,0.575
96977,295.68585235,32.42674436,5.93,1.45,2.10,-1.21,0.118
97063,295.88936752,-15.46965541,5.49,27.26,135.55,-185.17,0.460
97077,295.92882357,25.77187257,5.50,9.15,11.60,23.05,0.939
97081,295.93784116,41.77308397,5.86,5.17,19.09,10.07,1.598
97118,296.06896508,37.35426967,4.89,11.70,72.58,35.14,0.948
97122,296.07667340,69.33711857,5.90,7.37,8.78,-22.17,0.072
97165,296.24350878,45.13069195,2.86,19.07,43.22,48.44,-0.002
97229,296.41631572,7.61315784,5.89,18.48,53.84,0.10,0.180
97260,296.50506632,-31.90853854,5.51,5.98,1.49,-13.52,0.024
97278,296.56487567,10.61326869,2.72,7.08,15.72,-3.08,1.507
97290,296.59091351,-19.76089482,4.87,15.92,-128.89,-89.81,1.061
97295,296.60659960,33.72868813,5.00,47.94,23.05,-448.66,0.476
97365,296.84693842,18.53425912,3.68,7.28,-4.58,11.10,1.313
97376,296.86573441,38.40761671,5.83,6.67,4.45,-1.16,-0.087
97421,297.00459018,-56.36227755,5.33,19.19,92.40,-137.40,0.196
97433,297.04255658,70.26783533,3.84,22.40,80.18,39.02,0.888
97473,297.17520021,11.81592014,5.75,5.72,15.95,-9.79,0.546
97496,297.24437005,19.14197806,5.01,9.99,17.91,26.47,0.095
97534,297.35538694,-72.50341408,5.39,24.08,6.91,14.67,0.234
97598,297.55855107,-47.55736033,5.91,2.92,8.52,-12.99,1.678
97630,297.64161019,38.72216211,5.18,5.08,12.65,105.85,1.665
97634,297.65553824,40.59977800,5.68,1.27,-2.19,-7.67,-0.058
97635,297.65722388,52.98816657,5.03,16.96,-10.28,-67.99,1.286
97646,297.68657002,-59.19363715,5.41,12.55,23.09,-12.21,0.082
97649,297.69450860,8.86738491,0.76,194.44,536.82,385.54,0.221
97650,297.69501255,-10.76358902,5.38,37.86,-32.35,31.84,0.402
97675,297.75625098,10.41605390,5.12,51.57,240.09,-134.51,0.563
97679,297.76705681,22.61008676,4.90,5.27,23.35,-16.65,-0.153
97749,297.96079231,-39.87433805,5.32,9.62,19.12,-12.05,-0.045
97757,297.99613200,47.02734867,5.60,0.22,-2.76,-3.99,-0.078
97765,298.00664208,24.99217156,5.54,1.83,-0.15,-3.93,0.680
97774,298.02988134,47.93181856,5.91,1.32,-6.25,-9.81,-0.174
97783,298.05002110,-19.04486185,5.88,10.46,-2.46,-53.25,0.979
97804,298.11818257,1.00567827,3.87,2.78,6.94,-7.30,0.630
97816,298.15709206,-54.97103652,5.76,9.21,20.52,4.41,0.915
97870,298.32237872,57.52346329,5.14,5.11,5.96,7.64,-0.125
97871,298.32801307,-3.11449682,5.63,11.79,21.64,13.62,0.231
97886,298.36533677,24.07952568,4.57,9.08,22.78,36.29,-0.047
97928,298.53446904,-8.57416489,5.76,8.27,7.87,-18.97,1.664
97938,298.56175736,8.46165027,4.71,15.96,101.43,-81.28,1.023
97961,298.62942212,24.31939041,5.56,6.90,23.52,-0.79,-0.018
97966,298.65686507,-8.22722614,5.70,9.74,8.11,-25.71,-0.079
97980,298.68655124,0.27365959,5.60,9.45,42.37,-13.20,0.098
97985,298.70101118,36.99565531,5.79,2.12,11.16,8.54,0.773
98032,298.81532954,-41.86841350,4.12,17.24,23.37,51.60,1.063
98036,298.82819233,6.40793334,3.71,72.95,46.35,-481.32,0.855
98055,298.90759282,52.43902327,4.91,11.30,-36.62,-31.02,0.124
98066,298.95927101,-26.29968718,4.70,42.03,203.96,74.40,0.748
98068,298.96567172,38.48670392,4.95,2.71,1.46,0.60,-0.086
98073,298.98078459,58.84601982,4.98,3.55,-9.00,-20.86,1.584
98085,299.00526400,16.63481590,5.71,0.76,1.00,-6.89,0.903
98103,299.05930285,11.42370978,5.28,15.84,32.40,4.57,0.014
98110,299.07665069,35.08349079,3.89,23.40,-34.00,-27.60,1.019
98162,299.23677038,-27.16986250,4.54,2.70,9.60,-14.95,1.462
98174,299.27618092,-58.90131541,5.24,10.81,23.55,-14.87,0.014
98194,299.30776056,40.36782505,5.46,2.13,7.08,-0.47,-0.090
98234,299.43932749,16.78911537,5.54,8.06,11.52,19.66,-0.048
98258,299.48758471,-15.49126255,5.01,11.18,17.83,-93.66,0.055
98325,299.65816165,30.98367174,5.51,5.99,33.23,-2.60,-0.060
98332,299.67157464,-69.16371251,5.74,14.08,69.18,-100.60,0.224
98337,299.68911516,19.49209287,3.51,11.90,64.37,22.58,1.571
98353,299.73823470,-26.19582739,4.84,9.58,34.50,24.74,0.882
98375,299.79409487,23.10127381,5.68,20.66,-70.78,3.07,0.345
98383,299.83506255,45.77258164,5.92,6.91,11.54,-16.72,0.185
98412,299.93405965,-35.27624433,4.37,5.28,6.02,-25.15,-0.150
98416,299.94787255,-9.95728408,5.87,40.75,-246.73,-392.36,0.598
98421,299.96366659,-34.69763103,5.30,20.81,108.71,-69.13,0.170
98425,299.97997979,37.04288602,5.15,2.07,0.41,-0.24,-0.133
98438,300.01378061,17.51654077,5.33,4.37,1.73,-12.22,1.576
98461,300.06632739,-37.70171669,5.95,10.33,19.54,-1.15,0.989
98470,300.08399517,-33.70274870,5.65,47.90,130.79,-289.30,0.498
98478,300.09627712,-66.94888773,5.75,15.09,-3.67,-194.28,1.033
98495,300.14747226,-72.91018443,3.97,30.73,80.54,-131.34,-0.032
98512,300.20134846,-45.11293250,5.80,9.07,3.39,5.82,0.295
98526,300.24571281,8.55776880,5.90,3.63,11.14,-13.96,1.529
98543,300.27504217,27.75356392,4.66,14.67,57.99,3.76,0.184
98571,300.33978531,50.10467998,5.06,7.60,16.31,6.14,1.122
98583,300.36888221,64.82100457,5.22,5.78,10.01,-12.45,1.598
98609,300.43627799,24.80042535,5.88,4.85,6.72,-0.78,-0.134
98608,300.43634274,-59.37582804,4.95,7.52,19.73,-26.89,1.356
98624,300.46835033,-66.94379223,5.32,13.91,38.48,-71.53,1.218
98633,300.49407171,-13.63724241,5.69,10.54,38.87,10.41,0.079
98636,300.50572521,24.93787365,5.23,15.43,89.69,69.73,0.374
98688,300.66441367,-27.70987972,4.43,7.28,32.28,14.35,1.640
98702,300.70436340,67.87344872,4.51,8.02,16.43,47.80,1.313
98738,300.81830316,18.50104063,5.99,3.84,11.41,-19.67,1.420
98754,300.87505300,16.03127337,5.73,5.12,5.05,-7.73,-0.095
98761,300.88921406,-37.94049103,4.77,8.05,64.71,-85.44,1.417
98767,300.90394052,29.89807932,5.73,62.92,683.32,-524.06,0.749
98819,301.02693796,17.07116105,5.80,56.60,-394.07,-406.42,0.600
98823,301.03461172,7.27793427,5.51,6.19,14.24,12.97,1.063
98842,301.08151239,-32.05626941,4.99,10.05,43.01,-10.78,1.208
98844,301.09647111,-0.70902114,5.67,5.60,-2.21,-118.27,1.301
98863,301.15073631,32.21862467,5.62,0.24,-2.80,-11.12,0.760
98920,301.28947757,19.99087704,5.09,20.17,30.61,79.65,1.058
98962,301.38635475,61.99524822,5.40,18.78,123.82,70.60,1.191
99026,301.55682854,53.16506746,5.81,27.43,212.85,255.21,0.445
99031,301.59137234,35.97353894,5.38,41.34,-224.43,-440.57,0.850
99080,301.72249122,23.61442409,5.08,6.68,15.18,0.45,-0.162
99120,301.84653576,-52.88080972,4.93,2.60,-12.72,6.88,1.591
99171,302.00731244,-0.67802026,5.97,20.89,116.60,-67.94,1.023
99240,302.17441713,-66.17932101,3.55,163.73,1210.29,-1130.34,0.751
99255,302.22215174,77.71136178,4.38,9.97,11.11,23.72,-0.046
99303,302.35673642,36.83959003,4.93,3.79,3.15,12.96,-0.139
99404,302.63968695,26.90413736,5.51,7.77,18.29,12.92,0.087
99461,302.79836763,-36.09738423,5.32,165.24,456.89,-1574.91,0.868
99473,302.82610327,-0.82147569,3.24,11.36,35.48,6.05,-0.066
99500,302.89476753,62.07834754,5.70,20.54,137.31,80.09,0.530
99518,302.94989008,26.80901561,5.51,2.02,1.41,-10.37,1.397
99531,303.00291076,26.47883104,5.91,2.86,4.48,-10.08,-0.107
99572,303.10731366,-12.61702214,5.84,35.65,193.25,-195.60,0.476
99631,303.30778095,-1.00926621,5.44,3.67,24.87,-30.06,1.430
99639,303.32517496,46.81567038,4.80,4.55,13.39,1.93,0.100
99655,303.34917142,56.56752223,4.28,21.41,60.85,82.26,0.114
99663,303.36487180,60.64043320,5.81,5.49,39.03,55.82,1.476
99675,303.40792782,46.74132417,3.80,2.41,4.20,1.87,1.270
99738,303.56050449,28.69486353,5.19,9.97,12.18,-19.01,0.191
99742,303.56910667,15.19746767,4.94,21.24,55.69,57.98,0.072
99747,303.57919847,-52.44564171,5.65,3.56,20.80,-52.67,1.497
99770,303.63326032,36.80613540,4.93,24.37,69.22,68.67,0.151
99824,303.81621226,25.59196924,4.79,2.72,6.90,-5.02,-0.181
99825,303.81907470,-27.03253576,5.73,113.33,1241.35,-181.46,0.878
99841,303.84913091,33.72937020,5.70,10.86,-31.88,-117.82,0.926
99848,303.86799270,47.71420530,3.96,2.94,3.88,1.20,1.451
99853,303.87598846,23.50892242,5.18,0.75,2.66,-6.89,1.016
99874,303.94232258,27.81422850,4.50,9.94,-34.37,5.77,1.258
99889,304.00252971,45.57965867,5.87,28.97,9.25,-54.94,0.447
99951,304.19615246,24.67114227,5.30,6.91,14.41,-16.71,0.951
99968,304.23034999,40.36507960,5.27,3.26,2.01,-1.89,1.650
100017,304.37763542,66.85296587,5.91,56.92,468.52,296.81,0.602
100027,304.41190045,-12.50821403,4.30,4.75,22.24,0.75,0.928
100044,304.44668519,38.03294710,4.77,0.52,-3.53,-6.88,0.377
100062,304.50573017,-21.80990013,5.86,9.55,35.39,-24.74,1.002
100064,304.51341030,-12.54485877,3.58,30.01,61.78,2.85,0.883
100069,304.52912505,40.73209817,5.83,2.10,-2.51,-6.53,0.073
100097,304.60315860,55.39717050,5.76,11.21,-7.58,-31.19,0.118
100108,304.61927485,36.99975390,5.58,16.76,40.35,20.06,0.056
100122,304.66279104,34.98278431,5.14,1.63,0.10,-3.81,0.660
100195,304.84833016,-19.11850680,5.28,4.68,7.96,-10.90,1.394
100221,304.90290698,62.25741351,5.71,8.62,16.74,24.16,-0.043
100256,305.00079670,13.54810109,5.96,11.09,-2.65,-4.03,0.299
100261,305.02493212,68.88025320,5.59,4.79,18.02,26.44,1.472
100276,305.08915240,17.79300261,5.82,6.83,16.32,-30.88,1.500
100310,305.16586145,-12.75904403,4.77,11.98,15.71,-14.63,-0.047
100345,305.25269347,-14.78140119,3.05,9.48,48.42,14.00,0.790
100357,305.29798654,63.98008727,5.69,4.45,6.14,14.52,1.561
100435,305.51428968,24.44611603,5.50,1.81,1.92,-6.89,-0.090
100437,305.52227775,45.79489737,5.58,7.86,25.06,39.70,1.077
100453,305.55708346,40.25668150,2.23,2.14,2.43,-0.93,0.673
100469,305.61449749,-42.04934895,5.60,13.35,32.94,-81.98,0.002
100501,305.68872891,41.02613288,5.95,3.81,1.26,-49.66,1.632
100541,305.79462251,5.34307747,5.30,13.23,-26.89,-37.12,0.983
100574,305.93485540,37.47644822,5.87,3.65,5.09,0.17,-0.173
100587,305.96498335,32.19018607,4.43,12.77,35.71,-5.81,1.331
100591,305.97161225,-42.42290463,5.64,8.80,-11.08,14.99,0.201
100738,306.36175161,-28.66327932,5.86,6.03,11.73,4.05,1.101
100751,306.41187347,-56.73488071,1.94,17.80,7.71,-86.15,-0.118
100754,306.41884950,21.40966274,5.68,6.00,8.88,-8.67,0.921
100859,306.75919090,49.38322449,5.73,26.56,68.79,58.48,0.339
100881,306.83001454,-18.21169433,5.08,4.90,10.32,-10.87,-0.049
100907,306.89281213,38.44052275,5.63,12.07,-22.98,-78.60,0.072
100965,307.06022697,81.42266925,5.38,7.15,33.72,16.19,1.010
101027,307.21509857,-17.81366828,4.77,33.04,-15.79,-7.66,0.386
101067,307.33495238,36.45473284,5.90,1.93,2.58,-1.58,0.407
101076,307.34887900,30.36855661,4.01,4.30,6.87,-0.64,0.404
101084,307.36294172,56.06817898,5.89,3.64,4.57,4.63,-0.052
101082,307.36380725,81.09073843,5.96,15.88,67.05,221.67,0.942
101093,307.39511383,62.99413722,4.21,24.04,45.00,-13.31,0.199
101101,307.41232775,-2.88547630,4.91,17.08,71.88,-22.39,1.160
101123,307.47454931,-18.58298474,5.94,13.65,25.56,-79.45,0.062
101138,307.51471567,48.95155039,4.94,3.75,10.01,7.64,-0.087
101243,307.82836858,49.22037330,5.44,8.07,8.79,-31.28,1.566
101260,307.87666197,74.95465942,5.18,7.82,6.36,-16.47,0.100
101345,308.09797300,-9.85364143,5.66,41.26,307.59,106.07,0.689
101421,308.30318657,11.30333217,4.03,9.09,10.75,-28.54,-0.123
101427,308.32338660,-80.96482633,5.76,6.19,8.35,-14.88,1.122
101474,308.47578431,35.25086482,4.61,3.51,-2.26,-5.35,1.593
101475,308.47848189,46.69386159,5.78,6.78,9.66,1.82,-0.140
101477,308.47942959,-44.51596141,5.12,15.10,11.17,-35.67,0.999
101483,308.48748693,13.02720146,5.39,18.85,76.49,21.89,0.093
101589,308.82711738,14.67418482,4.64,14.36,45.08,11.71,0.120
101612,308.89486744,-60.58129819,4.75,36.27,70.15,-185.58,0.291
101692,309.18177937,-2.54991814,4.91,1.48,9.09,-16.05,1.606
101716,309.26942755,26.46197499,5.59,10.68,16.27,-11.39,-0.050
101769,309.38695734,14.59520289,3.64,33.49,118.28,-47.65,0.425
101772,309.39162365,-47.29166239,3.11,32.21,49.20,66.07,0.998
101773,309.39683225,-61.52974415,4.86,16.73,59.15,-71.70,0.447
101800,309.45456696,11.37769664,5.42,18.40,40.01,-8.51,0.050
101843,309.57752070,-81.28897011,5.89,5.13,0.60,-38.24,1.692
101847,309.58447294,-1.10507951,4.31,8.50,15.66,-17.01,0.949
101867,309.63038481,21.20117964,4.81,15.27,74.38,-2.48,-0.030
101868,309.63295107,24.11597742,5.06,6.61,9.99,-7.80,-0.133
101870,309.64578512,23.68050731,5.91,1.65,4.09,-5.32,0.953
101882,309.68326968,13.31512567,5.69,2.50,2.66,-0.39,1.509
101899,309.74806489,30.33442469,5.68,8.44,-27.45,-65.54,1.088
101909,309.77070250,15.83823558,5.99,2.51,-2.33,-15.14,-0.145
101916,309.78163540,10.08615196,5.07,33.27,323.58,21.07,0.702
101923,309.81798449,-14.95471233,5.24,1.86,2.58,-19.66,-0.129
101936,309.85346440,0.48649190,5.15,13.33,103.00,-19.44,1.060
101958,309.90939395,15.91205270,3.77,13.55,54.14,7.91,-0.057
101983,310.00944347,-60.54750937,5.11,41.33,312.88,-568.99,0.544
101984,310.01232708,-18.13860630,5.15,4.32,-22.73,-21.63,1.647
101986,310.01339893,43.45901630,5.97,6.93,-69.45,-56.74,1.186
102014,310.08255226,-33.43193038,5.47,13.64,22.87,35.93,1.118
102026,310.13566467,-16.12435941,5.79,9.90,-68.21,73.94,0.997
102066,310.26058373,32.30731586,5.53,4.05,2.86,-11.79,0.871
102092,310.34826007,-31.59814237,5.75,7.78,110.84,-60.44,1.551
102098,310.35797270,45.28033423,1.25,1.01,1.56,1.55,0.092
102155,310.48540748,41.71687197,5.68,3.13,4.07,1.12,-0.107
102157,310.48776281,-66.76062542,5.14,3.88,8.89,-23.23,-0.061
102162,310.51050472,-76.18056892,5.99,9.68,190.83,-9.43,0.450
102177,310.55261149,50.34002067,5.41,3.53,1.14,3.71,-0.107
102208,310.64624921,82.53110584,5.75,9.11,30.77,21.68,0.000
102253,310.79576497,66.65736293,5.59,23.49,25.11,34.71,0.218
102281,310.86477381,15.07468224,4.43,16.03,-19.61,-41.74,0.302
102333,311.00911122,-51.92084051,4.51,41.38,155.49,-53.64,0.278
