ra,dec,z
157.27862,0.78484,0.11482
230.36253,-0.25387,0.11483
208.11901,0.33322,0.11485
210.26763,-1.27113,0.11485
230.60107,0.68464,0.11487
212.48097,-1.47463,0.11487
209.39320,-0.97837,0.11492
180.71048,-0.87059,0.11493
172.50555,-1.02210,0.11494
159.85546,1.07429,0.11494
243.83825,-0.96708,0.11497
161.44678,0.36196,0.11497
227.01410,0.96890,0.11500
204.83980,-1.24003,0.11501
212.41528,-1.46649,0.11504
232.42170,0.52808,0.11505
188.76209,-0.89090,0.11505
227.47916,-1.32907,0.11507
180.56283,-0.97894,0.11512
243.74460,-0.67283,0.11513
135.53893,1.29501,0.11515
228.96944,0.87746,0.11515
160.63815,0.93324,0.11517
157.16556,-0.61775,0.11517
207.92099,0.19293,0.11517
172.60707,-1.11935,0.11519
220.00426,-1.30141,0.11520
190.85113,0.33414,0.11521
229.31081,-0.48868,0.11522
180.88356,-0.99574,0.11530
227.10115,0.79093,0.11530
220.01962,0.99644,0.11531
156.93400,-0.12578,0.11531
181.58671,0.19738,0.11531
200.10293,0.27436,0.11532
228.57015,-0.70148,0.11533
176.83812,-0.79495,0.11533
219.96756,-1.18278,0.11534
229.64941,0.24669,0.11535
186.76901,-0.40590,0.11538
224.67690,0.38892,0.11540
218.49365,0.87118,0.11541
159.86160,0.99151,0.11544
173.01575,-1.33800,0.11546
158.54674,-0.46114,0.11547
229.35069,-0.73816,0.11548
172.41546,-1.03725,0.11549
232.14694,1.46023,0.11551
186.95227,-0.49024,0.11552
211.84908,1.21479,0.11555
208.23292,-0.69611,0.11557
173.09971,-0.83317,0.11559
158.92842,-0.75272,0.11560
229.89675,-0.29437,0.11564
229.40606,-0.67308,0.11565
167.55889,-0.20752,0.11568
208.97705,-0.75004,0.11568
230.54575,-1.06335,0.11570
183.30705,-0.60686,0.11578
212.08862,1.20110,0.11579
242.35448,0.75386,0.11579
181.64593,-0.03130,0.11580
161.10995,0.84788,0.11581
248.50629,-0.48048,0.11586
172.48087,-1.05938,0.11587
220.04583,0.69866,0.11588
206.43505,-0.20059,0.11588
160.75870,0.95325,0.11589
160.96648,1.06168,0.11590
231.82707,0.57139,0.11592
211.07358,-1.46114,0.11595
161.03573,1.01656,0.11604
176.48475,-1.20174,0.11605
218.37314,-1.28629,0.11606
229.52885,1.06482,0.11608
186.76164,-0.32372,0.11610
234.56672,1.39102,0.11611
186.25941,-0.09734,0.11612
237.21643,-1.17582,0.11613
208.35942,0.04666,0.11620
223.55878,0.35597,0.11621
199.24657,-0.58489,0.11622
208.23581,0.48253,0.11623
187.84760,0.35243,0.11624
225.64119,-1.21930,0.11625
218.15806,-0.88605,0.11626
230.00679,1.39081,0.11628
152.86455,-0.95921,0.11630
229.20321,-0.60185,0.11632
236.61631,0.88595,0.11635
208.45492,-0.59957,0.11638
171.62089,0.98309,0.11638
235.37401,1.32233,0.11638
236.72358,-0.07698,0.11639
159.80395,1.05335,0.11642
235.33874,1.28783,0.11646
229.13482,-1.03168,0.11646
151.84813,-0.75925,0.11646
161.75012,-1.48208,0.11647
243.04587,0.49588,0.11649
229.42808,-0.49809,0.11651
242.44997,0.81491,0.11655
182.63411,-0.16355,0.11656
224.93825,-0.26364,0.11657
242.39894,0.66511,0.11658
228.94738,-0.96556,0.11661
159.05117,1.10346,0.11661
229.10606,0.06046,0.11665
187.00473,0.31227,0.11667
234.72907,1.36263,0.11668
242.66870,1.05172,0.11668
229.20831,-1.11093,0.11670
187.58338,-0.58319,0.11676
239.59622,-0.80733,0.11678
152.29796,-0.73738,0.11680
201.53431,0.20185,0.11681
182.44928,-0.01075,0.11683
190.01639,0.34382,0.11688
242.04472,0.59159,0.11688
231.74291,1.37142,0.11693
182.90538,-0.31006,0.11693
225.09178,-0.11079,0.11695
229.15507,-0.97742,0.11696
202.03402,0.73744,0.11699
212.39135,-1.42125,0.11702
212.49968,-1.28914,0.11702
240.94830,0.88845,0.11703
152.13222,-0.75144,0.11708
176.77606,-1.02934,0.11709
176.71737,-0.97707,0.11709
131.32643,1.09046,0.11711
241.02274,0.84415,0.11713
215.71748,1.22781,0.11714
229.68281,0.19752,0.11715
167.80694,0.54586,0.11716
208.85295,1.48295,0.11719
212.98681,-0.65200,0.11719
161.56484,0.68150,0.11721
161.65363,-0.74569,0.11721
156.88092,0.62082,0.11724
224.95030,0.16437,0.11726
215.69691,1.22988,0.11726
142.17843,-0.49421,0.11728
237.82547,-0.28037,0.11734
227.29540,0.78292,0.11744
157.83856,-0.59608,0.11746
216.21921,0.95934,0.11748
234.87237,-1.34851,0.11750
159.32031,1.03261,0.11755
212.95392,-0.70688,0.11756
176.33681,-1.43121,0.11756
188.19514,1.25547,0.11758
229.22435,-1.08508,0.11760
234.51428,1.24370,0.11767
182.61594,-0.20783,0.11768
233.85856,-0.92536,0.11768
175.23812,-0.00806,0.11769
233.51741,0.06291,0.11775
176.42647,-1.34637,0.11776
174.47646,-0.54980,0.11776
158.25960,0.63043,0.11778
170.89662,1.48421,0.11779
166.25972,0.45923,0.11780
176.77066,-0.98685,0.11781
218.81134,1.46387,0.11784
160.96690,1.06323,0.11785
187.05995,0.88064,0.11786
197.08853,-1.21883,0.11786
185.18423,-1.30279,0.11790
233.93366,-0.99763,0.11791
231.26210,0.89808,0.11792
131.97837,0.11382,0.11793
229.34716,-0.55889,0.11794
192.11381,1.04646,0.11798
134.74783,1.12737,0.11802
198.71808,-0.63999,0.11804
198.71694,-0.59176,0.11808
174.63044,-1.03411,0.11808
229.34533,-0.67158,0.11810
152.60334,0.37615,0.11812
146.33130,1.36068,0.11815
249.16750,-0.38435,0.11815
221.30472,0.41415,0.11817
224.98308,-1.32952,0.11821
189.37586,-1.38487,0.11822
229.08550,-0.93873,0.11822
181.30491,-0.05111,0.11823
229.24321,-1.22332,0.11823
174.76615,-0.03412,0.11825
176.42859,-1.06842,0.11827
229.01757,0.04902,0.11827
218.58429,1.26179,0.11827
157.35404,-0.11667,0.11831
213.35769,-0.82333,0.11833
166.32344,0.51927,0.11839
184.49999,-0.95908,0.11840
208.92339,1.09902,0.11843
176.60389,-0.91300,0.11845
239.68383,-0.75603,0.11847
181.26730,0.05123,0.11851
239.63904,0.78525,0.11853
176.53961,-1.08119,0.11855
173.23905,0.80467,0.11858
226.54795,0.99696,0.11861
145.19630,-0.87998,0.11861
239.56690,-0.83207,0.11864
174.22686,-0.45535,0.11874
229.16749,-0.06800,0.11877
198.69573,-0.63944,0.11880
228.99205,-1.15992,0.11882
160.91200,1.14732,0.11884
176.53457,-1.11944,0.11886
229.31774,-0.27335,0.11886
225.24682,-0.52033,0.11887
188.19431,1.25417,0.11889
229.37272,-0.52805,0.11892
229.36880,-0.66487,0.11893
229.28984,0.12909,0.11893
173.02820,-0.41537,0.11893
186.75123,0.40519,0.11898
197.42743,-0.82273,0.11901
180.62349,-0.33898,0.11905
176.57162,-0.96103,0.11906
198.29578,-0.47771,0.11907
176.00683,-0.17007,0.11909
229.18967,-0.99228,0.11910
183.97199,-0.60198,0.11914
229.50010,-0.11460,0.11914
159.11222,1.02980,0.11916
226.31248,0.92314,0.11917
244.35332,0.70839,0.11920
215.91143,-1.23912,0.11921
228.82947,-0.49781,0.11923
223.28768,0.97487,0.11924
230.86218,0.21693,0.11925
229.18049,-1.29974,0.11927
215.72400,1.23744,0.11932
183.02271,-0.10417,0.11935
222.35741,1.25586,0.11936
144.64101,0.52517,0.11939
213.29830,-0.71010,0.11944
228.26028,-1.14355,0.11946
229.34527,-0.05022,0.11948
175.78867,0.44910,0.11951
121.44013,1.26053,0.11952
229.33514,-1.22138,0.11957
179.76158,-1.09348,0.11965
198.77884,-1.38525,0.11966
134.92297,1.42689,0.11968
176.91927,-0.88647,0.11968
184.88095,-1.38431,0.11969
239.75675,0.11017,0.11970
236.31741,-0.68058,0.11973
134.43852,0.93365,0.11973
229.19641,-1.39510,0.11975
229.67753,-0.10887,0.11976
242.61065,-0.20051,0.11980
213.36195,-0.91941,0.11980
184.29536,-0.89640,0.11984
146.08224,1.03480,0.11985
181.92190,0.54471,0.11986
221.86269,0.32159,0.11988
234.65807,-1.36531,0.11991
236.50252,0.55684,0.11995
215.04744,-1.14972,0.11995
190.10628,1.32590,0.11996
159.41638,1.04959,0.11996
244.12968,-0.36100,0.11997
229.26940,0.56110,0.12001
159.19462,0.90899,0.12006
229.05231,-1.33121,0.12008
176.34669,-0.27685,0.12009
249.59409,0.91250,0.12014
213.92397,0.94628,0.12014
234.27243,-1.09683,0.12018
229.05053,0.29443,0.12025
213.34824,-0.48683,0.12029
229.81131,-1.22033,0.12029
159.14820,0.91367,0.12031
213.41260,-1.31132,0.12033
234.68671,-1.41745,0.12033
244.92461,-0.13605,0.12038
218.92907,0.94811,0.12038
146.39576,0.24010,0.12039
234.40943,-1.29661,0.12042
235.31792,0.74159,0.12042
236.19232,-0.41979,0.12044
240.26753,0.17125,0.12044
236.08345,-0.17641,0.12055
229.69547,1.41391,0.12056
180.48193,-0.34879,0.12057
214.85168,-0.12213,0.12058
231.82846,-0.98449,0.12060
135.78259,1.44182,0.12063
229.86275,-0.14868,0.12064
235.00060,-1.16150,0.12065
133.98723,-0.25395,0.12066
234.40172,-1.39198,0.12068
165.83202,1.03465,0.12069
191.84606,0.68302,0.12072
230.64221,0.00355,0.12077
214.99403,0.10835,0.12077
239.91961,-0.38846,0.12078
245.73556,0.32383,0.12081
214.46220,-1.25019,0.12082
197.48617,-0.29199,0.12084
218.11544,1.01546,0.12090
229.66204,1.42644,0.12094
177.72764,-0.69910,0.12096
146.69572,-0.28693,0.12097
177.43017,-0.74997,0.12097
233.48865,-0.81031,0.12100
229.06378,-0.05705,0.12100
230.66635,1.38420,0.12101
228.97981,0.92986,0.12105
167.44917,-0.37423,0.12106
198.46213,-0.21929,0.12108
183.80967,-0.31815,0.12112
169.60513,-0.73210,0.12117
184.00685,-0.62591,0.12119
181.84284,1.13785,0.12121
159.61468,1.44434,0.12122
247.91607,0.54234,0.12122
233.49478,0.67280,0.12122
193.95909,-1.19657,0.12122
233.19731,-0.59923,0.12125
172.66836,-1.37944,0.12126
159.99971,1.18431,0.12130
145.41306,0.10646,0.12131
176.92815,-0.62892,0.12131
176.76912,-0.30203,0.12134
135.62831,1.49733,0.12136
153.55304,1.01438,0.12137
228.72609,-0.09799,0.12137
247.42965,0.43896,0.12140
198.02975,0.53357,0.12140
229.20609,-0.02639,0.12144
213.59766,-0.45948,0.12145
229.03361,0.03365,0.12146
144.22186,0.65959,0.12146
179.55953,-0.97815,0.12149
229.10245,-0.15658,0.12150
213.72847,-1.25309,0.12151
146.60365,-0.19149,0.12152
228.21909,-1.47421,0.12157
246.44564,-1.02505,0.12157
236.97910,-1.21123,0.12157
159.80388,1.22690,0.12158
229.20930,-1.02075,0.12160
240.59154,-0.39465,0.12160
192.59871,0.19009,0.12160
218.50537,0.22772,0.12164
228.80487,-0.69187,0.12166
143.46148,1.13818,0.12166
229.09722,-0.28107,0.12166
163.02475,-0.42991,0.12166
173.26401,-0.15420,0.12167
213.38351,-0.61575,0.12168
228.97679,0.05376,0.12168
227.41056,0.87168,0.12171
229.38590,-0.84205,0.12172
230.72030,1.36712,0.12172
152.93956,1.44710,0.12175
203.02556,1.27338,0.12176
228.80290,-0.93890,0.12177
152.84116,0.81003,0.12184
225.83883,-1.36655,0.12187
240.60514,-0.42060,0.12188
145.25193,0.12645,0.12191
192.58043,0.59096,0.12193
160.57943,0.77027,0.12198
146.39647,1.42722,0.12198
225.78847,1.37538,0.12198
159.39920,0.99141,0.12202
217.71503,-0.23466,0.12205
159.33886,0.83068,0.12207
219.17357,-1.48824,0.12207
232.46144,0.30214,0.12210
134.56939,0.53569,0.12210
232.88455,-0.08378,0.12217
151.41462,-0.38945,0.12217
152.98948,0.97783,0.12218
229.51262,1.26453,0.12219
184.79643,-1.09374,0.12221
152.89348,0.91942,0.12221
172.58088,-1.41945,0.12221
146.06202,0.30231,0.12222
183.62961,-0.37864,0.12222
152.00034,0.26470,0.12224
229.05652,0.07203,0.12226
143.87514,-0.61477,0.12227
233.37212,1.42895,0.12227
146.14741,0.81735,0.12227
193.85681,0.39338,0.12230
144.72380,0.32586,0.12230
146.24700,1.11532,0.12233
175.80678,1.03978,0.12235
231.41642,-0.64465,0.12236
178.46370,0.39258,0.12236
212.96809,1.12691,0.12237
160.78249,1.19074,0.12239
228.87625,-0.17876,0.12242
144.85687,-0.13423,0.12244
226.84521,0.40265,0.12246
226.56782,-0.51124,0.12246
145.84849,0.05130,0.12249
241.26188,-1.11396,0.12250
166.11477,1.10506,0.12252
185.42999,-1.44544,0.12254
168.30746,-1.00878,0.12254
231.28769,-0.78981,0.12256
214.36499,-0.42670,0.12263
213.28783,-0.89199,0.12266
232.94612,0.30859,0.12272
160.94152,0.79676,0.12274
151.19756,-0.36457,0.12276
185.14492,-0.14392,0.12278
241.25641,-0.97340,0.12279
166.02757,1.03295,0.12283
214.36608,-0.42346,0.12283
166.35738,0.93618,0.12284
197.05231,0.27879,0.12287
150.17206,-1.18695,0.12287
213.56223,-0.17921,0.12288
151.68314,1.04106,0.12292
226.06707,1.00863,0.12292
228.05484,-1.04177,0.12295
248.83374,-0.21551,0.12296
217.89974,-0.16557,0.12298
176.03621,1.25151,0.12298
179.62772,-0.90748,0.12300
165.68599,0.68372,0.12301
229.22679,0.55726,0.12301
185.12545,-0.25269,0.12302
145.49927,0.12145,0.12303
248.19378,-0.45530,0.12305
230.68603,1.37390,0.12306
173.08330,0.31405,0.12308
213.07549,1.17381,0.12309
233.77724,0.73076,0.12309
219.30425,0.76564,0.12310
166.22559,1.01314,0.12311
183.68020,0.12617,0.12311
153.71490,-0.67507,0.12315
137.33966,0.92112,0.12316
153.00870,0.88113,0.12319
144.68691,-0.06652,0.12320
165.77678,0.73610,0.12323
196.58156,1.07186,0.12324
213.38915,1.33965,0.12326
228.51634,1.28519,0.12329
217.60901,-1.13174,0.12329
172.54080,-0.20211,0.12330
213.79820,0.93584,0.12333
230.54056,0.03191,0.12333
232.54659,-0.17175,0.12333
160.81674,0.84988,0.12333
166.31545,1.03256,0.12337
184.86376,-0.46719,0.12337
146.90368,1.03538,0.12338
217.43275,0.89145,0.12341
219.50491,1.41215,0.12341
218.67383,-0.35624,0.12343
217.48463,0.87094,0.12345
213.55414,1.03951,0.12347
141.91642,0.82992,0.12350
194.53827,1.40970,0.12351
217.51020,-0.31181,0.12355
235.18968,0.74431,0.12356
173.25439,1.12419,0.12358
218.03143,-0.13173,0.12359
167.59610,0.18874,0.12360
228.70679,0.40693,0.12362
193.78355,1.14336,0.12364
182.04200,1.29491,0.12365
151.07502,1.40553,0.12370
196.86602,0.48759,0.12373
214.48902,-0.29083,0.12374
242.40948,-0.01914,0.12379
212.78857,0.96997,0.12382
184.11396,-0.14374,0.12392
152.32435,0.76899,0.12394
217.73512,-0.24189,0.12394
183.74599,-0.74867,0.12395
230.89048,1.04242,0.12397
150.28233,0.85327,0.12398
213.84657,-0.03472,0.12406
233.88502,1.38171,0.12410
145.93730,1.14186,0.12412
195.84098,1.32689,0.12414
150.28903,1.09235,0.12415
212.11777,1.02978,0.12416
168.29622,0.28477,0.12419
152.75516,0.66962,0.12419
240.84914,-0.74683,0.12420
179.64835,-0.73891,0.12424
160.57725,0.13885,0.12425
162.30578,0.98402,0.12426
160.84686,0.64337,0.12426
246.97489,-0.96538,0.12428
184.15595,-0.07773,0.12428
193.74650,1.38997,0.12441
159.58211,-0.53608,0.12443
212.91035,0.70529,0.12445
154.35279,-0.14103,0.12445
228.21830,0.65914,0.12451
211.32444,1.15101,0.12453
179.61378,-0.77236,0.12454
227.98775,0.65769,0.12454
205.43867,-0.03822,0.12456
163.37753,0.93698,0.12456
211.42671,1.13093,0.12458
233.97994,1.15042,0.12460
171.71553,0.19398,0.12460
149.80119,-0.14017,0.12471
212.63884,0.88767,0.12474
214.19372,0.39880,0.12474
228.65049,1.17496,0.12475
160.81807,0.79847,0.12477
145.41555,0.04737,0.12477
216.48536,1.01510,0.12479
178.20548,-0.37982,0.12480
171.36261,0.12108,0.12482
191.23486,1.28647,0.12483
218.40939,0.34390,0.12483
240.44186,-0.75255,0.12487
152.37100,0.41742,0.12488
180.17380,0.61299,0.12489
176.33133,-1.08597,0.12489
146.76078,0.01598,0.12490
183.30988,-0.16971,0.12490
228.59595,1.19241,0.12491
231.69586,-0.81527,0.12492
215.40440,0.36846,0.12492
231.88869,0.01756,0.12495
175.69768,0.40818,0.12500
172.40321,0.22798,0.12502
228.26608,-1.47626,0.12505
176.33124,-0.84827,0.12506
152.35499,0.78235,0.12508
180.21317,1.14557,0.12509
182.91290,1.12267,0.12510
191.87565,-0.07173,0.12512
232.13470,-1.01409,0.12512
213.52252,-0.06562,0.12514
163.83399,0.51380,0.12514
167.16862,0.56415,0.12515
160.80445,0.65664,0.12515
213.45967,0.26975,0.12518
183.36179,-0.15640,0.12521
149.58785,1.09312,0.12523
195.98740,0.52954,0.12523
214.17251,-1.21444,0.12524
191.33894,1.40692,0.12525
174.16451,-0.00116,0.12526
171.55274,1.32648,0.12526
179.16324,-0.52669,0.12529
174.39180,0.12735,0.12530
183.73442,0.39715,0.12530
229.38792,1.15260,0.12532
173.35124,1.45640,0.12533
214.60086,-1.35121,0.12534
232.63779,0.37066,0.12535
176.06493,0.86354,0.12536
172.25715,0.46673,0.12536
213.88725,-0.74773,0.12538
155.01587,-0.11395,0.12538
148.80088,0.67021,0.12539
146.85967,-0.09894,0.12539
179.84105,0.22619,0.12540
195.50938,0.33234,0.12542
149.28870,0.00917,0.12544
232.11761,0.06992,0.12545
182.90727,1.09263,0.12546
231.99090,-0.77067,0.12547
213.94627,0.28578,0.12548
232.62580,-1.34755,0.12548
214.48185,-0.16629,0.12549
173.26380,1.32622,0.12553
226.83295,1.32239,0.12554
146.02339,0.02200,0.12554
162.54667,0.21721,0.12555
180.18358,0.93155,0.12555
214.20128,-0.52403,0.12557
163.44995,0.56625,0.12560
163.63037,1.49122,0.12563
195.37786,0.26512,0.12565
228.28589,-1.42272,0.12566
248.11565,0.06372,0.12569
178.67186,-1.47597,0.12571
167.65349,0.06296,0.12572
183.72002,-0.68348,0.12573
146.56889,0.26608,0.12573
217.12141,0.84749,0.12574
183.40798,1.33492,0.12577
179.49702,-0.48404,0.12578
231.89725,-0.85338,0.12579
196.09772,0.56477,0.12580
145.95019,0.07202,0.12582
172.83902,1.20536,0.12583
172.32744,0.58931,0.12585
213.95878,0.24229,0.12585
146.63068,0.07098,0.12586
226.92550,1.02199,0.12586
195.48781,0.41638,0.12587
150.75555,0.76615,0.12589
229.13144,0.11340,0.12592
164.60226,-0.24497,0.12594
154.64153,-0.31100,0.12594
232.95206,-1.18205,0.12598
179.19204,-0.87325,0.12600
191.81250,-0.35897,0.12601
204.83339,0.34143,0.12603
163.24611,0.26844,0.12603
155.91002,-1.10968,0.12603
156.50626,1.32597,0.12605
214.87840,-0.51360,0.12605
215.27166,0.79901,0.12606
148.41574,0.73460,0.12609
206.10457,-0.47727,0.12610
193.35641,-1.46291,0.12610
217.08767,0.93661,0.12611
183.56560,-0.31780,0.12614
205.92756,-0.25476,0.12616
179.42289,0.01111,0.12619
218.73719,0.97254,0.12620
191.43472,0.79964,0.12621
149.19062,-1.24686,0.12621
216.57542,0.83309,0.12623
178.74093,-1.18424,0.12623
183.43625,1.33274,0.12626
179.37636,-0.74965,0.12627
215.40412,0.72086,0.12631
177.06018,1.25737,0.12632
215.86133,0.95490,0.12632
207.93944,0.07408,0.12634
212.88727,0.78693,0.12634
163.03887,-0.64091,0.12635
232.35381,0.65560,0.12635
191.81646,-0.36971,0.12637
229.20562,-0.92135,0.12638
154.50305,1.35452,0.12639
172.40686,0.23016,0.12640
178.40925,-0.62739,0.12646
176.97841,0.66781,0.12649
172.26968,0.58448,0.12650
193.87655,-0.32284,0.12652
208.09172,0.25965,0.12657
204.85093,0.23337,0.12663
179.61118,-0.55252,0.12664
182.95057,1.36108,0.12664
215.57197,0.89205,0.12668
215.17818,0.78270,0.12668
166.84477,-1.07775,0.12669
172.12674,0.65822,0.12669
167.12773,-0.70601,0.12669
169.26923,1.11882,0.12671
168.62410,1.37297,0.12672
213.49599,0.13414,0.12673
214.19411,-0.21573,0.12675
240.15151,-0.17838,0.12680
226.59611,1.14837,0.12684
168.40078,1.27647,0.12684
244.54802,0.00859,0.12686
191.57295,-0.28264,0.12687
215.05670,0.77211,0.12687
228.57915,1.20109,0.12690
155.01623,-0.79317,0.12694
194.95363,0.22916,0.12697
167.11438,0.24860,0.12697
149.03238,0.28813,0.12699
240.58430,-0.77312,0.12699
160.94633,-0.08100,0.12700
215.64136,0.93323,0.12701
215.92376,-0.26478,0.12703
144.84966,-0.45537,0.12703
213.91865,-0.58421,0.12704
135.88211,0.50951,0.12707
214.28687,-1.10840,0.12707
160.84827,0.05548,0.12708
215.17993,-0.93770,0.12710
197.00492,0.99533,0.12711
215.55366,0.74978,0.12712
216.64318,1.02241,0.12716
178.67521,-0.91366,0.12717
158.10301,1.45996,0.12717
232.66367,-0.68860,0.12720
151.48820,-0.23948,0.12721
240.86627,-0.61739,0.12721
217.40137,0.74353,0.12723
163.05741,-1.25085,0.12724
122.19798,1.20532,0.12725
179.42378,0.00863,0.12727
229.18254,-1.06327,0.12728
240.89272,-0.59633,0.12729
206.89332,-0.21168,0.12730
160.62841,-0.30159,0.12734
160.86194,-0.42274,0.12734
212.79313,-0.84928,0.12739
239.74020,-1.15551,0.12739
213.98962,-0.66924,0.12740
146.36033,-0.81666,0.12741
215.89991,0.80381,0.12746
214.29126,-1.16416,0.12747
236.68952,1.27253,0.12747
178.13448,-0.06279,0.12755
178.11975,-0.13807,0.12757
215.91289,-1.03842,0.12757
178.14862,-0.09743,0.12757
214.07268,0.30296,0.12757
230.73192,0.12202,0.12757
213.46142,0.26105,0.12758
179.20992,-0.88855,0.12759
135.52261,-0.61289,0.12766
213.94177,-0.63213,0.12768
172.54481,0.54212,0.12770
230.51131,0.18978,0.12770
215.55256,-0.59853,0.12772
240.11131,-0.17575,0.12773
213.94746,-0.60477,0.12773
145.86564,0.05619,0.12775
217.76216,0.79252,0.12775
166.72668,-0.30313,0.12776
150.97937,1.18293,0.12780
218.51035,0.76200,0.12780
232.53028,0.03546,0.12780
151.21131,1.40461,0.12785
160.61614,-0.19512,0.12794
208.93326,0.57251,0.12795
213.91266,-0.48019,0.12800
215.89113,-1.23494,0.12800
178.15485,-0.40747,0.12801
218.94848,0.98566,0.12802
